id,label,name,doc_instance_id,clause_id,clause_index,clause_type_prelim,clause_text,mechanism_id,mechanism_type,mechanism_source,param_mention_id,param_def_id,param_type,raw_value,raw_unit,norm_value,norm_unit,canonical_key,range_start,range_end,op,scope_unit,bind_confidence,strict_all,strict_high,source_path,extraction_version,track
ParameterMention:pm_79cb791581b0272c48bf,ParameterMention,,eb659fbcd99dcc85f2745f39faae903578c8a5403a504ed63c81c4ca3987afc3,eb659fbcd99dcc85f2745f39faae903578c8a5403a504ed63c81c4ca3987afc3#clause_0009,,,,mechanism_b36986c2aab1e129f222,,,pm_79cb791581b0272c48bf,,ratio_target,10,%,10.0,percent,,,,,,0.554779,True,False,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_79e4bfedcb5633c7ba79,ParameterMention,,b5738e1db12f50b7e6a3416bacdba11f06c5373d2cb3d80d31a90bdf09b3ddb1,b5738e1db12f50b7e6a3416bacdba11f06c5373d2cb3d80d31a90bdf09b3ddb1#clause_0002,,,,mechanism_414e8637b531cc41fff0,,,pm_79e4bfedcb5633c7ba79,,time_window,16:00-20:00,时段,16:00-20:00,time_window,,,,,,0.984632,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_7a0c62a141101463367b,ParameterMention,,e15bd62111869ef28d319c4782660d56e7d6f9284bf4198ae86a54d79d2940fe,e15bd62111869ef28d319c4782660d56e7d6f9284bf4198ae86a54d79d2940fe#clause_0001,,,,mechanism_fcc16d42aa6946a12da4,,,pm_7a0c62a141101463367b,,price_delta_pct,1.5,%,1.5,percent,,,,,,0.608259,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_7a3579e72a9239f907ba,ParameterMention,,c2ce66de36909532e26911cf9b98d757038c277f798c2df1d78f1637f74e4b2a,c2ce66de36909532e26911cf9b98d757038c277f798c2df1d78f1637f74e4b2a#clause_0000,,,,mechanism_856caf14aad6f749f9d9,,,pm_7a3579e72a9239f907ba,,target_household_count,825212,户,825212.0,household,,,,,,0.999089,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_7a6ceb5c1e6bd7cfd3c7,ParameterMention,,9c3afee7cca39cb92c7272cf554cc02fdb162ec89bc92c98f6324cf2bb423c92,9c3afee7cca39cb92c7272cf554cc02fdb162ec89bc92c98f6324cf2bb423c92#clause_0000,,,,mechanism_a55ec53bb287181a9072,,,pm_7a6ceb5c1e6bd7cfd3c7,,consumption_threshold_kwh,100,千瓦时,100.0,kwh,,,,,,0.999899,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_7aa010a381c65b74b36a,ParameterMention,,635192af8baf11262c4e886f015d6f452a5241a0a6d153db4c730e4108cbf7f3,635192af8baf11262c4e886f015d6f452a5241a0a6d153db4c730e4108cbf7f3#clause_0000,,,,mechanism_f9bff85da9411c4c4f0e,,,pm_7aa010a381c65b74b36a,,price_delta_pct,27,%,27.0,percent,,,,,,0.529964,True,False,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_7ac50c33979989e07637,ParameterMention,,b226c20a65783d1f8db7b2363b213e14f1e34d6b8e5e8bdb96566bb70d6c687a,b226c20a65783d1f8db7b2363b213e14f1e34d6b8e5e8bdb96566bb70d6c687a#clause_0001,,,,mechanism_69a3ce124b3d572ea62a,,,pm_7ac50c33979989e07637,,subsidy_amount,4,万元,4.0,ten_thousand_yuan,,,,,,0.999996,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_7ace53407fb6ea69e64d,ParameterMention,,6ca5d9d44b93a3440cc8f24b4feda441563e6841021017b2c5db628a6976c9f5,6ca5d9d44b93a3440cc8f24b4feda441563e6841021017b2c5db628a6976c9f5#clause_0022,,,,mechanism_c07ec90abc95b5e3d032,,,pm_7ace53407fb6ea69e64d,,subsidy_amount,1.2,万元,16.2,ten_thousand_yuan,,,,,,0.999983,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_7ad6ad7dbccac758e3f9,ParameterMention,,0ae95f60cf40ef3dbcc874d7e32a0ed5a3d91c7d587ec5cae592c8064a14b8f8,0ae95f60cf40ef3dbcc874d7e32a0ed5a3d91c7d587ec5cae592c8064a14b8f8#clause_0002,,,,mechanism_f2ef0b71c6c31334e07e,,,pm_7ad6ad7dbccac758e3f9,,ratio_target,20,%,20.0,percent,,,,,,0.960834,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_7ae030e534db9d770081,ParameterMention,,0ae95f60cf40ef3dbcc874d7e32a0ed5a3d91c7d587ec5cae592c8064a14b8f8,0ae95f60cf40ef3dbcc874d7e32a0ed5a3d91c7d587ec5cae592c8064a14b8f8#clause_0010,,,,mechanism_84c6874c3cdb0cbd1427,,,pm_7ae030e534db9d770081,,subsidy_amount,30,万元,30.0,ten_thousand_yuan,,,,,,0.989646,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_7b66702c05ac55804fa9,ParameterMention,,3c1392fd897f1d095efaa1ae2a1eaa5c0c3df313cd5a9a185aacffe05575b886,3c1392fd897f1d095efaa1ae2a1eaa5c0c3df313cd5a9a185aacffe05575b886#clause_0012,,,,mechanism_b2f264ae7bed8d36d571,,,pm_7b66702c05ac55804fa9,,area_subsidy_amount,100,元,0.0,yuan_per_sqm,,,,,,0.997892,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_7ba9811c0167830dcc31,ParameterMention,,55486d5eaf1202de357651355eea469df92d887e1b388dd7c1a3fcd9b75286cb,55486d5eaf1202de357651355eea469df92d887e1b388dd7c1a3fcd9b75286cb#clause_0005,,,,mechanism_17df4e793d177383fecb,,,pm_7ba9811c0167830dcc31,,ratio_target,90,%,90.0,percent,,,,,,0.554779,True,False,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_7c472f2a943383d75822,ParameterMention,,15d322df36604ef5082b3cbb152c1ae45bda6ad3f5d941b024f5371b4210c4d8,15d322df36604ef5082b3cbb152c1ae45bda6ad3f5d941b024f5371b4210c4d8#clause_0004,,,,mechanism_c8ac1d2abe974aac7d66,,,pm_7c472f2a943383d75822,,price_delta_pct,60,%,60.0,percent,,,,,,0.999976,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_7c47a6dc497232f78244,ParameterMention,,ffc68a35eb1e5ce2437cbe847fb6902e01371194247d63f6245170f1a6d8442f,ffc68a35eb1e5ce2437cbe847fb6902e01371194247d63f6245170f1a6d8442f#clause_0004,,,,mechanism_57627ff52bae9bf848bb,,,pm_7c47a6dc497232f78244,,price_value,0.4556,元/千瓦时,0.4556,yuan_per_kwh,,,,,,0.991337,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_7cc1a34b85a0e6a00532,ParameterMention,,a63aaa1b99aae78cd58b5beb8c271e538c4b10b43ff4aff7312d6e081dd79eed,a63aaa1b99aae78cd58b5beb8c271e538c4b10b43ff4aff7312d6e081dd79eed#clause_0018,,,,mechanism_4f2ff40ccae1fbaf8e90,,,pm_7cc1a34b85a0e6a00532,,subsidy_amount,1.2,万元,16.2,ten_thousand_yuan,,,,,,0.999983,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_7cc68b14e913d57337d2,ParameterMention,,4da4ac46529aa8730837ae343298f520e2f42fa4f8b05ba335c343f0248c8e34,4da4ac46529aa8730837ae343298f520e2f42fa4f8b05ba335c343f0248c8e34#clause_0001,,,,mechanism_3273cb610210c7426377,,,pm_7cc68b14e913d57337d2,,ratio_target,30,%,30.0,percent,,,,,,0.998668,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_7d9410a84cffb5ed6891,ParameterMention,,9b9dc731d84971b347984a61cebe82dfa99c5011c92f8e92ff5e8eae8821ced0,9b9dc731d84971b347984a61cebe82dfa99c5011c92f8e92ff5e8eae8821ced0#clause_0001,,,,mechanism_59fcd193c976e62c9295,,,pm_7d9410a84cffb5ed6891,,time_window,9:00-11:00,时段,09:00-11:00,time_window,,,,,,0.999574,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_7e0ae008c7ec20a1a5c2,ParameterMention,,9634a7cefdb8a7018741e8ef683bb7b815f1dbc1d60d42350574f3dd240e55b7,9634a7cefdb8a7018741e8ef683bb7b815f1dbc1d60d42350574f3dd240e55b7#clause_0004,,,,mechanism_d9025541b61d9e22213c,,,pm_7e0ae008c7ec20a1a5c2,,ratio_target,90,%,90.0,percent,,,,,,0.554779,True,False,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_7e493d37256e0e29ade0,ParameterMention,,3d3cf040b71cde86681c104e521b64cb56d24b9f7da79e8807e5f779c1922d1e,3d3cf040b71cde86681c104e521b64cb56d24b9f7da79e8807e5f779c1922d1e#clause_0004,,,,mechanism_51379b24bc88f73a9e6b,,,pm_7e493d37256e0e29ade0,,ratio_target,40,%,40.0,percent,,,,,,0.882881,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_7e6b892441248282b675,ParameterMention,,8a38fc0ed229ca59f4e8c0338588ed972cd97c0a52ee067064d2d696dd9021bd,8a38fc0ed229ca59f4e8c0338588ed972cd97c0a52ee067064d2d696dd9021bd#clause_0003,,,,mechanism_56976c6f7e36a55359b2,,,pm_7e6b892441248282b675,,subsidy_amount,5,万元,5.0,ten_thousand_yuan,,,,,,0.999996,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_7ee8aa22a6a610bb6a5a,ParameterMention,,0ef7089f429ca4377a5b92c9f7a419ffcb4a3102d8d0ac5666c9f1bfef4ba625,0ef7089f429ca4377a5b92c9f7a419ffcb4a3102d8d0ac5666c9f1bfef4ba625#clause_0002,,,,mechanism_42c66c13b657f20c42c2,,,pm_7ee8aa22a6a610bb6a5a,,ratio_target,20,%,20.0,percent,,,,,,0.59,True,False,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_7ef0ba7053b731bc4dc9,ParameterMention,,00a12958eaee9a105dcc89c19bd002fa5ac8761a4154324faee32237e8364fec,00a12958eaee9a105dcc89c19bd002fa5ac8761a4154324faee32237e8364fec#clause_0000,,,,mechanism_04962c40a9d41dc13aea,,,pm_7ef0ba7053b731bc4dc9,,ratio_target,18,%,18.0,percent,,,,,,0.860566,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_7f25f2a5f25742053c8a,ParameterMention,,8e6fda04dc4cc2a5dabc23280052ecf857f10f0630620fa83d268a2bad0818f2,8e6fda04dc4cc2a5dabc23280052ecf857f10f0630620fa83d268a2bad0818f2#clause_0003,,,,mechanism_c4ffda471e1df4d27fc6,,,pm_7f25f2a5f25742053c8a,,time_window,19:00-21:00,%,19:00-21:00,time_window,,,,,,0.993036,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_7f64a885ee95a37815ef,ParameterMention,,6cb18e49eef7e01ce34c704b30e6ccb4c6e2697977a292460da68fe51b13ae6d,6cb18e49eef7e01ce34c704b30e6ccb4c6e2697977a292460da68fe51b13ae6d#clause_0002,,,,mechanism_90f783cf19d9b620b06c,,,pm_7f64a885ee95a37815ef,,subsidy_amount,1,元,1.0,yuan,,,,,,0.999574,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_7f6ddb6347309200f2ba,ParameterMention,,6618b31ad2d2553801e75f1d42256338782cda332eb141a7fea6466fee1dccfd,6618b31ad2d2553801e75f1d42256338782cda332eb141a7fea6466fee1dccfd#clause_0005,,,,mechanism_944d31161067dfccd077,,,pm_7f6ddb6347309200f2ba,,ratio_target,150,%,150.0,percent,,,,,,0.993307,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_7fb3d4411ceb94898930,ParameterMention,,dd9a9eb2e30794eb0e1e14b97aa3b8c9f5e1a04a0f9314704d4ad57223432c5c,dd9a9eb2e30794eb0e1e14b97aa3b8c9f5e1a04a0f9314704d4ad57223432c5c#clause_0001,,,,mechanism_b9bf2fac910190bd47de,,,pm_7fb3d4411ceb94898930,,time_window,7:00,,07:00,time_window,,,,,,0.996859,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_7fc874481fa1625c35d4,ParameterMention,,56a73d05dcfd76555b7fe12d90d1696b709acf1556a8913f3314c3c6c644cfb5,56a73d05dcfd76555b7fe12d90d1696b709acf1556a8913f3314c3c6c644cfb5#clause_0000,,,,mechanism_8a8e82230685d2eb0a39,,,pm_7fc874481fa1625c35d4,,ratio_target,15,%,15.0,percent,,,,,,0.554779,True,False,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_800d884123e959a7206d,ParameterMention,,85f4b58cc76ff64db857d8c4b587b2d911ae13a29f7c836d636ef07c2efd6e24,85f4b58cc76ff64db857d8c4b587b2d911ae13a29f7c836d636ef07c2efd6e24#clause_0004,,,,mechanism_469cfe899b8af6492497,,,pm_800d884123e959a7206d,,ratio_target,60,%,60.0,percent,,,,,,0.5,True,False,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_8014f1bd9fbb705b0542,ParameterMention,,f6f8d5f9847c1fe31624cb64353d12b61bebca40113c37e445b63a2d226db18d,f6f8d5f9847c1fe31624cb64353d12b61bebca40113c37e445b63a2d226db18d#clause_0003,,,,mechanism_7c2ce378ef88c9b6fb01,,,pm_8014f1bd9fbb705b0542,,subsidy_amount,0.77,元,0.77,yuan_per_watt,,,,,,0.999983,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_806145d4d429292ccb5e,ParameterMention,,41eed2fc03a95dc30af898124e00962d37f00dd998abb5da87c6e10e209db169,41eed2fc03a95dc30af898124e00962d37f00dd998abb5da87c6e10e209db169#clause_0022,,,,mechanism_610817c963c7fad38960,,,pm_806145d4d429292ccb5e,,subsidy_amount,15,万元,16.2,ten_thousand_yuan,,,,,,0.999983,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_807499f4340c6e1dabc1,ParameterMention,,cc7addf8ff4efe3409afac8915cc6b8df3283617d08af2da6658e58933736301,cc7addf8ff4efe3409afac8915cc6b8df3283617d08af2da6658e58933736301#clause_0005,,,,mechanism_f142d4328f8ce0de1045,,,pm_807499f4340c6e1dabc1,,price_delta_pct,25,%,25.0,percent,,,,,,0.73885,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_814165bbf6d10e164122,ParameterMention,,d6295fc6d120b2f270803869f63327efa8f7e3ea98515eb80da25abd977ff9f6,d6295fc6d120b2f270803869f63327efa8f7e3ea98515eb80da25abd977ff9f6#clause_0002,,,,mechanism_6ae9f71b5cd755476b6b,,,pm_814165bbf6d10e164122,,ratio_target,5,%,5.0,percent,,,,,,0.554779,True,False,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_81a3db21b193d3711d47,ParameterMention,,432528cbb25bdbdce8825781b81c73beb96a63f824057f93f5800fc0a512a713,432528cbb25bdbdce8825781b81c73beb96a63f824057f93f5800fc0a512a713#clause_0015,,,,mechanism_64ef0db6885206b48523,,,pm_81a3db21b193d3711d47,,ratio_target,10,%,10.0,percent,,,,,,0.91834,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_81d941f8f8f2d4a010ae,ParameterMention,,37057c32932e956503eb1ad05c772ba2cd53e2bba30c2a5b23eb9c15e6a785de,37057c32932e956503eb1ad05c772ba2cd53e2bba30c2a5b23eb9c15e6a785de#clause_0001,,,,mechanism_b86c72cbd4913c9cba0d,,,pm_81d941f8f8f2d4a010ae,,consumption_threshold_kwh,180,度,180.0,kwh,,,,,,0.996982,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_81dfa3d53d002dfd7121,ParameterMention,,231f1eeb573e2b351f92117ef696b8d2077cec456aacd516232f031d673da137,231f1eeb573e2b351f92117ef696b8d2077cec456aacd516232f031d673da137#clause_0001,,,,mechanism_b0521b5a46cdb8cf2611,,,pm_81dfa3d53d002dfd7121,,consumption_threshold_kwh,230,度,230.0,kwh,,,,,,0.984015,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_81f1a703a486b790e894,ParameterMention,,4443f6f24df9c2cdb21d2432a3505998f5a74fac8f443a268420a5ce246b624f,4443f6f24df9c2cdb21d2432a3505998f5a74fac8f443a268420a5ce246b624f#clause_0001,,,,mechanism_414740d05ca259b060c0,,,pm_81f1a703a486b790e894,,consumption_threshold_kwh,408,千瓦时,408.0,kwh,,,,,,0.978119,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_821fc414e1e286dc259e,ParameterMention,,9c3afee7cca39cb92c7272cf554cc02fdb162ec89bc92c98f6324cf2bb423c92,9c3afee7cca39cb92c7272cf554cc02fdb162ec89bc92c98f6324cf2bb423c92#clause_0002,,,,mechanism_2135a713c82853f7c50f,,,pm_821fc414e1e286dc259e,,duration_threshold_year,不超过两,,2.0,year,,,,,,0.554779,True,False,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_823d1c99398b92065c86,ParameterMention,,b5738e1db12f50b7e6a3416bacdba11f06c5373d2cb3d80d31a90bdf09b3ddb1,b5738e1db12f50b7e6a3416bacdba11f06c5373d2cb3d80d31a90bdf09b3ddb1#clause_0004,,,,mechanism_38d5388d225e19df44e1,,,pm_823d1c99398b92065c86,,time_window,12:00-14:00,时段,12:00-14:00,time_window,,,,,,0.996859,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_8293f8973cc073d72030,ParameterMention,,6618b31ad2d2553801e75f1d42256338782cda332eb141a7fea6466fee1dccfd,6618b31ad2d2553801e75f1d42256338782cda332eb141a7fea6466fee1dccfd#clause_0005,,,,mechanism_944d31161067dfccd077,,,pm_8293f8973cc073d72030,,ratio_target,15,%,15.0,percent,,,,,,0.993307,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_82d04b66ff9ab5c4139f,ParameterMention,,6ca5d9d44b93a3440cc8f24b4feda441563e6841021017b2c5db628a6976c9f5,6ca5d9d44b93a3440cc8f24b4feda441563e6841021017b2c5db628a6976c9f5#clause_0012,,,,mechanism_fc9efe19aa7d7379423d,,,pm_82d04b66ff9ab5c4139f,,area_subsidy_amount,200,元,200.0,yuan_per_sqm,,,,,,0.997892,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_82fac7d2d415ee9a59c4,ParameterMention,,67bb80e9af349ffd1cfa1abcf8a9a811c986f1fc171c93e1f60ce3232981e99c,67bb80e9af349ffd1cfa1abcf8a9a811c986f1fc171c93e1f60ce3232981e99c#clause_0003,,,,mechanism_3738be385d147af6366b,,,pm_82fac7d2d415ee9a59c4,,subsidy_amount,1200,元,1200.0,yuan,,,,,,0.999574,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_830012c25dec3bf2ae8b,ParameterMention,,40eaa271256c3f5b89ddb8760613b6fabdcf0efb295059429c972a9d9abc394a,40eaa271256c3f5b89ddb8760613b6fabdcf0efb295059429c972a9d9abc394a#clause_0002,,,,mechanism_1abd240e3c1259bd39d9,,,pm_830012c25dec3bf2ae8b,,ratio_target,25,%,25.0,percent,,,,,,0.554779,True,False,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_8384b787823d63145592,ParameterMention,,a841fd40884f65693f42fff950340f5c6e1dbdd734f6cb20bc5e15c9bbf474ec,a841fd40884f65693f42fff950340f5c6e1dbdd734f6cb20bc5e15c9bbf474ec#clause_0003,,,,mechanism_fd8d8eed004d13474016,,,pm_8384b787823d63145592,,ratio_target,40,％,40.0,percent,,,,,,0.59,True,False,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_839e09190101b6d7cc32,ParameterMention,,7e1dff3ee78977bc7e5f87b686fc7b8ccf4f78bd15144d2fd3f7c60c48ec3209,7e1dff3ee78977bc7e5f87b686fc7b8ccf4f78bd15144d2fd3f7c60c48ec3209#clause_0003,,,,mechanism_a184d0f15f98e3b3a1e9,,,pm_839e09190101b6d7cc32,,time_window,16:00-18:00,时段,16:00-18:00,time_window,,,,,,0.996859,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_83da2e0684e9c3bd490f,ParameterMention,,bd9a5debe3e285290408196ff9a61cc7d1acd325eab100746bcd7562b196b7dd,bd9a5debe3e285290408196ff9a61cc7d1acd325eab100746bcd7562b196b7dd#clause_0006,,,,mechanism_c9ac4e94fda2ab7982f4,,,pm_83da2e0684e9c3bd490f,,duration_threshold_month,不少于两,,2.0,month,,,,,,0.706822,True,False,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_8415ec5ba73a5fc38d97,ParameterMention,,59fb420eead4837faf2f90b58927c9c874cd61e9cfbcb91d127cfeeb50f5be76,59fb420eead4837faf2f90b58927c9c874cd61e9cfbcb91d127cfeeb50f5be76#clause_0001,,,,mechanism_d26be46cbc63ad9a2f89,,,pm_8415ec5ba73a5fc38d97,,ratio_target,5,%,5.0,percent,,,,,,0.554779,True,False,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_848791cd1c4cb48a6be6,ParameterMention,,8e713f5036be608e8536659484a13e29de44d6d15aa0bd0098266d8d1e9e0242,8e713f5036be608e8536659484a13e29de44d6d15aa0bd0098266d8d1e9e0242#clause_0007,,,,mechanism_82631d96232da78397c4,,,pm_848791cd1c4cb48a6be6,,price_delta_pct,1.5,%,1.5,percent,,,,,,0.608259,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_85bbee7423a6fc05948a,ParameterMention,,10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de,10695560c26cc67b7a3e26b8dbcd7b856b0b17ef49c31ba529efd3caf059a1de#clause_0001,,,,mechanism_9df0fcccfdcdb65fda83,,,pm_85bbee7423a6fc05948a,,subsidy_amount,2.74,万元,2.74,ten_thousand_yuan,,,,,,0.997892,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_865b1c91ac18fa0ee40a,ParameterMention,,5d785886820a3ef835d86f0d4c5e3aedb76c51572c87d6f5228dd8e042fa93a4,5d785886820a3ef835d86f0d4c5e3aedb76c51572c87d6f5228dd8e042fa93a4#clause_0000,,,,mechanism_237b2e1ba4d31f499f33,,,pm_865b1c91ac18fa0ee40a,,price_delta_pct,1.9,%,1.9,percent,,,,,,0.608259,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_866243995b3a0d27f932,ParameterMention,,9f3a13c9638cc5c7deb8ecad47f6052f7b19aa02e4514ce8b2b5376c00e60c86,9f3a13c9638cc5c7deb8ecad47f6052f7b19aa02e4514ce8b2b5376c00e60c86#clause_0003,,,,mechanism_9b18830935bc0467a2f3,,,pm_866243995b3a0d27f932,,consumption_threshold_kwh,400,度,400.0,kwh,,,,,,0.985226,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_86811a155548bf1c8923,ParameterMention,,be6ae43a80945b2c12f24215ce25f2251d1063d21021b1879c021d8cbdc168d0,be6ae43a80945b2c12f24215ce25f2251d1063d21021b1879c021d8cbdc168d0#clause_0001,,,,mechanism_32fcbc3dd2c61cddf006,,,pm_86811a155548bf1c8923,,price_delta_pct,1.9,%,1.9,percent,,,,,,0.608259,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_86a07b9db2ab32261b8f,ParameterMention,,cc7addf8ff4efe3409afac8915cc6b8df3283617d08af2da6658e58933736301,cc7addf8ff4efe3409afac8915cc6b8df3283617d08af2da6658e58933736301#clause_0003,,,,mechanism_1cbaef9a4c85f0cae388,,,pm_86a07b9db2ab32261b8f,,time_window,6:00-8:00,时段,06:00-08:00,time_window,,,,,,0.997892,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_86f2af35b743118c105c,ParameterMention,,5d785886820a3ef835d86f0d4c5e3aedb76c51572c87d6f5228dd8e042fa93a4,5d785886820a3ef835d86f0d4c5e3aedb76c51572c87d6f5228dd8e042fa93a4#clause_0046,,,,mechanism_e3514157eb6c69a15b93,,,pm_86f2af35b743118c105c,,price_delta_pct,1.9,%,1.9,percent,,,,,,0.608259,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_872cbc9d3b71fd4db857,ParameterMention,,caf6cea05c2383ef47c5578fbf1392dfbf0ec0b4fbdc53de67e6f1d3bd2062fc,caf6cea05c2383ef47c5578fbf1392dfbf0ec0b4fbdc53de67e6f1d3bd2062fc#clause_0001,,,,mechanism_e2bca99581b76b3f4780,,,pm_872cbc9d3b71fd4db857,,time_window,17:00-23:00,时段,17:00-23:00,time_window,,,,,,0.999574,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_873359b725a4ee71e624,ParameterMention,,9b9dc731d84971b347984a61cebe82dfa99c5011c92f8e92ff5e8eae8821ced0,9b9dc731d84971b347984a61cebe82dfa99c5011c92f8e92ff5e8eae8821ced0#clause_0002,,,,mechanism_85d23bbcd8f3592ef19a,,,pm_873359b725a4ee71e624,,price_delta_pct,50,%,50.0,percent,,,,,,0.79576,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_8736dd047b0a76db5ee7,ParameterMention,,0d66b8c7139a0f984bbaf759d12e1bb40d66b6e7f05bab043de5e56b4398fb79,0d66b8c7139a0f984bbaf759d12e1bb40d66b6e7f05bab043de5e56b4398fb79#clause_0000,,,,mechanism_8f79f72a140b6586bfd8,,,pm_8736dd047b0a76db5ee7,,target_household_count,13838,户,13838.0,household,,,,,,0.930862,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_873db8b2ce470b7473ba,ParameterMention,,d6295fc6d120b2f270803869f63327efa8f7e3ea98515eb80da25abd977ff9f6,d6295fc6d120b2f270803869f63327efa8f7e3ea98515eb80da25abd977ff9f6#clause_0005,,,,mechanism_c13f0f3c41ba1294cef1,,,pm_873db8b2ce470b7473ba,,ratio_target,90,%,90.0,percent,,,,,,0.59,True,False,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_8744c4c7f82908731166,ParameterMention,,da7b3160147d215da16cee83e83aa784e946b48928803c205dd5df56a2ec3cb9,da7b3160147d215da16cee83e83aa784e946b48928803c205dd5df56a2ec3cb9#clause_0003,,,,mechanism_fe6cf76c01e840de71ac,,,pm_8744c4c7f82908731166,,consumption_threshold_kwh,15,千瓦时,15.0,kwh,,,,,,0.90025,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_87aa7d84f05585c32b08,ParameterMention,,3c1392fd897f1d095efaa1ae2a1eaa5c0c3df313cd5a9a185aacffe05575b886,3c1392fd897f1d095efaa1ae2a1eaa5c0c3df313cd5a9a185aacffe05575b886#clause_0015,,,,mechanism_3ad6cecc55328cfc6c00,,,pm_87aa7d84f05585c32b08,,ratio_target,80,%,80.0,percent,,,,,,0.960834,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_87c616c5382feeadf262,ParameterMention,,b5738e1db12f50b7e6a3416bacdba11f06c5373d2cb3d80d31a90bdf09b3ddb1,b5738e1db12f50b7e6a3416bacdba11f06c5373d2cb3d80d31a90bdf09b3ddb1#clause_0001,,,,mechanism_d8c87fda618976b06c3a,,,pm_87c616c5382feeadf262,,time_window,18:00-20:00,时段,18:00-20:00,time_window,,,,,,0.997892,True,True,,step7b_iterB_rulefix,strict_all
ParameterMention:pm_8841e8067f8a3ef2b1c9,ParameterMention,,1073cb109211fd941aebac04c4969f3a87bbd9186801a40532d013098ee3ab11,1073cb109211fd941aebac04c4969f3a87bbd9186801a40532d013098ee3ab11#clause_0003,,,,mechanism_8f2d6331c2f90e84ca4e,,,pm_8841e8067f8a3ef2b1c9,,subsidy_amount,6,万元,6.0,ten_thousand_yuan,,,,,,0.997892,True,True,,step7b_iterB_rulefix,strict_all
